ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,LaunchDate,DiscontinuedFlag,Color,Size,WeightKg,PackageDimensions,Rating,StockStatus
154,SKU-S80503,Eco Phone,Fashion,Kids,PrimeLine,1011.34,776.51,2019-04-19 07:51:10,False,Black,,3.0,18.8x37.2x5.3 cm,3.54,Low Stock
155,SKU-M51266,Pro Backpack,Toys,Outdoor,ActiveX,2018.12,1122.38,2021-03-07,False,Red,M,6.77,54.2x72.5x17.3 cm,2.31,Out of Stock
156,SKU-Y60707,Pro Watch,Home & Kitchen,Office,Luxora,1900.9,837.45,"Dec 03, 2019",True,Black,XL,10.18,78.0x64.2x25.0 cm,3.91,In Stock
157,SKU-H76853,Ultra Backpack,Beauty,Premium,PrimeLine,1556.04,656.86,2025-04-14 08:38:28,False,Blue,L,1.76,46.1x48.5x5.4 cm,3.04,Out of Stock
158,SKU-B41488,Max Bottle,Fashion,Standard,GeoBasics,1075.86,839.65,2019-10-13,False,Pink,XXL,5.44,60.3x70.3x5.5 cm,2.07,In Stock
159,SKU-D30351,Smart Bottle,Sports,Office,ActiveX,1481.82,1124.77,2025-04-02,False,Grey,,10.75,51.4x32.8x25.6 cm,4.16,In Stock
160,SKU-G64723,Max Bottle,Home & Kitchen,Outdoor,PrimeLine,1697.19,1102.06,2020-11-02,False,Pink,,17.54,15.7x9.4x8.1 cm,2.58,In Stock
161,SKU-B61590,Smart Shoes,Beauty,Budget,HomeSense,536.36,297.87,2025-10-10,False,Green,,16.38,45.3x54.1x30.2 cm,3.9,Low Stock
162,SKU-M85283,Ultra Backpack,Sports,Office,GeoBasics,2043.0,1033.55,12/09/2022,False,Blue,M,9.49,59.7x27.2x34.8 cm,3.55,Low Stock
163,SKU-I21427,Max Watch,Home & Kitchen,Premium,PrimeLine,985.4,762.01,2024-05-09T19:46:13,False,Pink,XXL,16.15,25.4x16.2x6.1 cm,3.23,Low Stock
164,SKU-Y68851,Eco Phone,Grocery,Outdoor,GeoBasics,1316.72,595.07,2021-02-28T20:18:12,False,Blue,M,4.44,72.0x75.0x2.8 cm,3.06,Low Stock
165,SKU-D71229,Eco Mixer,Sports,Kids,ActiveX,1869.12,1461.93,2023-11-30T21:01:19,False,Pink,XS,11.28,79.9x34.5x25.4 cm,2.3,Out of Stock
166,SKU-W98544,Smart Headphones,Home & Kitchen,Outdoor,CartPro,1456.91,781.2,2020-01-10,False,Pink,XXL,17.5,61.9x22.8x4.9 cm,2.0,In Stock
167,SKU-I53108,Pro Shoes,Beauty,Kids,HomeSense,1318.02,657.53,"Dec 29, 2021",False,Red,,17.86,34.0x6.9x39.9 cm,4.61,Out of Stock
168,SKU-N54047,Max Phone,Toys,Budget,GeoBasics,1790.26,1464.53,"Sep 16, 2023",False,Blue,,1.53,46.5x38.4x27.8 cm,4.12,In Stock
169,SKU-Q36638,Ultra Headphones,Toys,Premium,ActiveX,374.06,215.88,2022-04-28T18:30:55,True,Green,,27465.368735351327,49.9x56.1x13.3 cm,2.05,Out of Stock
170,SKU-Z19011,Lite Headphones,Home & Kitchen,Office,Luxora,1101.35,913.52,2018-04-24,False,White,S,23.85,7.6x58.9x24.9 cm,2.38,In Stock
171,SKU-R69394,Pro Phone,Grocery,Office,ActiveX,879.02,606.36,"Apr 03, 2023",False,White,XS,10.08,53.0x45.3x27.8 cm,2.17,In Stock
172,SKU-P79584,Lite Shoes,Sports,Budget,ActiveX,2673.19,1797.35,2022-04-13,False,Red,L,24.59,27.3x37.4x6.7 cm,2.46,Low Stock
173,SKU-C66686,Ultra Mixer,Sports,Standard,ActiveX,1029.73,588.64,2025-08-09 08:08:41,False,Red,XL,23.04,14.1x71.2x37.4 cm,3.9,Out of Stock
174,SKU-I67727,Pro Phone,Sports,Premium,PrimeLine,672.57,347.91,2025-10-17T00:23:46,False,White,S,5.46,59.3x10.8x37.9 cm,2.08,Low Stock
175,SKU-E66084,Smart Headphones,Fashion,Budget,UrbanEdge,1575.75,705.84,"Sep 29, 2025",False,Green,,23.77,29.0x30.9x35.6 cm,3.5,Low Stock
176,SKU-E92485,ULTRA MIXER,Toys,Office,UrbanEdge,940.91,624.98,01/11/2023,True,Blue,XXL,24.83,14.0x61.3x11.8 cm,3.87,Out of Stock
177,SKU-I27974,Max Watch,Beauty,Outdoor,GeoBasics,2296.81,970.54,2024-09-12,False,Blue,M,11.77,22.5x71.1x21.8 cm,2.17,Low Stock
178,SKU-K98208,Max Shoes,Toys,Office,GeoBasics,1620.48,943.91,2020-05-06,True,White,,5.74,12.8x66.2x36.1 cm,3.79,Out of Stock
179,SKU-W44595,Pro Watch,Electronics,Kids,UrbanEdge,1491.61,1173.13,20/11/2021,False,Red,XL,5.71,67.1x5.4x2.2 cm,3.49,Low Stock
180,SKU-G16868,Lite Watch,Fashion,Office,Luxora,2088.79,1692.12,2025-04-30,False,White,XL,4.15,25.6x55.2x13.0 cm,2.3,In Stock
181,SKU-Y85239,Max Backpack,Electronics,Standard,CartPro,835.02,496.22,25/07/2025,True,Red,XXL,18.23,14.1x56.9x21.3 cm,3.5,Out of Stock
182,SKU-Q23388,Max Phone,Home & Kitchen,Premium,ActiveX,1337.75,746.15,2019-11-23T21:20:01,False,Blue,XXL,18.76,8.9x31.0x18.6 cm,2.88,Out of Stock
183,SKU-L22128,Lite Watch,Grocery,Office,GeoBasics,1912.65,1209.47,2020-11-19 00:27:17,False,,M,6.91,34.1x70.1x14.4 cm,3.24,Out of Stock
184,SKU-Z44023,Max Backpack,Electronics,Office,GeoBasics,1504.89,671.68,01/03/2019,False,Green,M,2.34,10.4x65.8x8.6 cm,3.48,In Stock
185,SKU-L44132,Pro backpack,Home & Kitchen,Kids,PrimeLine,905.23,406.28,2019-10-16T07:44:20,False,Grey,S,19.44,59.0x16.2x23.2 cm,2.09,In Stock
186,SKU-D59480,Max Phone,Beauty,Premium,ActiveX,2215.78,925.47,27/10/2022,False,Grey,S,10.62,29.6x50.8x36.2 cm,4.13,Low Stock
187,SKU-D78464,Max Watch,Beauty,Premium,HomeSense,634.17,502.76,03/05/2021,False,Blue,M,7.16,54.4x60.8x24.6 cm,3.91,Low Stock
188,SKU-F56430,Ultra Bottle,Toys,Budget,CartPro,1775.3,1345.77,2022-12-28,True,White,XXL,12.1,7.5x35.6x19.2 cm,2.4,Out of Stock
189,SKU-T82414,Lite Phone,Toys,Premium,HomeSense,1725.34,891.26,2018-10-22T04:25:43,False,Blue,XL,21.79,59.3x39.1x10.6 cm,2.7,Out of Stock
190,SKU-G75961,Pro Backpack,Grocery,Budget,CartPro,1084.86,770.24,"Jul 19, 2021",False,Blue,L,21.7,8.7x58.7x6.1 cm,2.12,Low Stock
191,SKU-C28463,Lite Phone,Sports,Office,UrbanEdge,1189.75,952.77,"Mar 14, 2018",False,Grey,,6.5,55.7x79.3x36.0 cm,3.1,Out of Stock
192,SKU-I98946,Max Shoes,Fashion,Office,Luxora,2057.96,1576.85,"Jan 12, 2025",False,Green,XL,24.69,20.6x77.3x22.4 cm,4.18,Out of Stock
193,SKU-P69404,Pro Headphones,Fashion,Standard,ActiveX,2425.54,1180.35,03/01/2023,False,White,L,0.49,39.8x44.1x16.5 cm,3.5,Out of Stock
194,SKU-X67664,Eco Phone,Toys,Kids,UrbanEdge,665.9,355.32,"Jul 17, 2025",False,Pink,XS,7.91,34.5x47.4x13.5 cm,3.82,Out of Stock
5172,SKU-O55477,Smart Mixer,Electronics,Premium,GeoBasics,1506.88,1182.08,"Nov 16, 2024",False,White,S,14.76,70.5x47.2x16.3 cm,4.04,Low Stock
196,SKU-W84920,Eco Shoes,Home & Kitchen,Premium,PrimeLine,952.75,572.26,2020-10-09,False,Pink,XXL,22.01,14.3x16.8x8.8 cm,3.62,Out of Stock
197,SKU-M76230,Smart Phone,Fashion,Kids,UrbanEdge,2739.47,1690.67,31/01/2024,False,Pink,XL,23.31,52.6x36.3x31.2 cm,3.15,Out of Stock
198,SKU-R34313,Eco bottle,Electronics,Kids,HomeSense,1150.99,609.53,2025-01-22T18:05:19,False,Green,XXL,14.99,49.2x37.9x22.2 cm,2.05,In Stock
7555,SKU-D66021,Eco Mixer,Grocery,Budget,PrimeLine,2613.89,1625.03,"May 17, 2023",False,Pink,L,24.31,13.0x55.6x35.3 cm,4.77,In Stock
200,SKU-N91839,Ultra Headphones,Electronics,Standard,HomeSense,1495.54,640.42,2019-04-16T11:15:39,False,White,XS,12.69,24.5x74.2x11.2 cm,4.79,Low Stock
201,SKU-W65573,Eco Shoes,Sports,Premium,UrbanEdge,1696.39,1071.98,2021-02-23 01:22:04,False,Grey,XL,23.91,51.1x55.1x26.0 cm,4.28,Low Stock
202,SKU-H72869,Max Backpack,Beauty,Budget,Luxora,1459.68,817.73,22/01/2025,False,Grey,,9.13,39.2x10.4x2.9 cm,4.87,Low Stock
203,SKU-D80034,Max Backpack,Sports,Budget,PrimeLine,1832.58,1398.15,2020-05-17T01:42:29,False,Grey,XL,21.19,34.4x41.2x38.8 cm,3.73,Low Stock
204,SKU-O40452,Max Bottle,Toys,Standard,PrimeLine,1641.88,1355.98,2021-05-04,False,Green,XXL,24.3,65.0x39.5x8.1 cm,4.59,In Stock
205,SKU-I87378,Ultra Mixer,Beauty,Kids,ActiveX,1485.74,668.75,2021-12-30,False,Green,,20.5,15.1x29.4x3.1 cm,3.57,Low Stock
206,SKU-M61018,Pro Phone,Fashion,Kids,UrbanEdge,unknown,781.28,2022-03-05 21:24:25,False,Blue,M,7.7,18.4x33.6x30.4 cm,4.23,Out of Stock
207,SKU-U33806,Ultra Mixer,Sports,Budget,UrbanEdge,1260.27,736.59,2018-01-15T23:59:50,True,,L,5.33,33.2x25.5x10.9 cm,2.99,Low Stock
208,SKU-W71591,Max Backpack,Home & Kitchen,Kids,HomeSense,990.96,405.66,16/06/2018,False,Grey,XXL,3.5,5.6x25.1x30.6 cm,3.65,Out of Stock
209,SKU-B33367,Ultra Backpack,Sports,Standard,Luxora,724.33,570.48,"Oct 28, 2021",False,Grey,M,6.13,38.3x27.8x10.9 cm,3.78,In Stock
210,SKU-S17661,Max Shoes,Electronics,Premium,ActiveX,955.65,472.48,17/05/2024,False,Blue,S,3.13,63.7x37.0x20.6 cm,4.75,In Stock
211,SKU-Y82493,Smart Shoes,Beauty,Outdoor,Luxora,1172.63,514.73,2021-08-07 22:56:50,False,White,,6.88,36.3x77.9x29.5 cm,2.62,Out of Stock
212,SKU-D39979,Ultra Bottle,Fashion,Office,Luxora,1367.09,1104.79,2018-01-19 20:13:17,False,Black,XL,17.09,53.1x57.5x15.8 cm,4.89,In Stock
213,SKU-F59785,Max Mixer,Home & Kitchen,Standard,Luxora,1115.39,590.01,16/11/2018,True,Blue,S,5.31,27.5x21.0x2.4 cm,4.76,Low Stock
214,SKU-N61047,Lite Mixer,Electronics,Budget,PrimeLine,2248.76,1462.99,06/10/2024,False,Green,,7.56,12.0x50.0x22.0 cm,3.09,Low Stock
215,SKU-O92991,Ultra Watch,Sports,Premium,HomeSense,659.99,431.9,2021-12-14,False,Blue,XXL,8.87,73.7x76.2x3.2 cm,2.44,Out of Stock
216,SKU-N91334,MAX PHONE,Sports,Budget,PrimeLine,4531.99,3851.5,"May 12, 2025",False,Grey,L,N/A,15.8x15.0x21.1 cm,3.19,Low Stock
217,SKU-E54322,Smart Phone,Sports,Standard,ActiveX,1821.21,1404.94,11/01/2020,False,Black,M,22.39,37.8x79.1x16.6 cm,3.62,Low Stock
218,SKU-T33013,Lite Headphones,Electronics,Premium,UrbanEdge,567.07,285.86,2022-09-17T00:29:21,False,Black,XS,11.19,68.1x42.7x13.9 cm,3.7,Low Stock
219,SKU-Z92907,Max Shoes,Toys,Budget,HomeSense,613.31,413.97,2024-04-11,False,,XS,2.24,20.0x49.2x6.0 cm,4.93,Out of Stock
220,SKU-F72619,Pro Backpack,Toys,Standard,CartPro,1673.79,687.93,2025-05-07T15:32:40,False,Green,,20.71,79.2x43.8x34.4 cm,2.98,In Stock
221,SKU-I78943,Pro Shoes,Toys,Outdoor,ActiveX,1418.67,936.15,2018-03-04T16:51:13,False,Red,XS,5.25,29.0x23.6x12.0 cm,2.41,In Stock
222,SKU-F27318,LITE SHOES,Sports,Office,ActiveX,843.64,688.82,2025-05-11,False,Red,L,15.65,54.0x75.4x1.4 cm,2.84,Out of Stock
223,SKU-A81185,Ultra Phone,Sports,Outdoor,ActiveX,840.42,366.5,15/02/2025,False,Green,,3.75,29.4x15.7x35.9 cm,2.16,Out of Stock
224,SKU-A80162,Smart Shoes,Fashion,Budget,ActiveX,3503662.2248500665,1083.86,2020-06-06 16:15:08,False,Pink,M,22.49,63.8x38.9x9.8 cm,4.49,Low Stock
225,SKU-Z24520,Ultra Shoes,Toys,Kids,ActiveX,174.34,73.07,14/01/2024,False,White,,15.57,55.4x12.0x30.2 cm,4.02,Out of Stock
226,SKU-S25962,Smart Bottle,Toys,Outdoor,PrimeLine,1728.2,1134.86,"May 18, 2024",False,Black,XS,0.97,13.2x29.8x11.1 cm,3.44,Low Stock
227,SKU-M55076,Smart Headphones,Electronics,Standard,ActiveX,719.28,400.9,"Jul 08, 2018",False,Grey,L,19.44,10.8x73.6x14.9 cm,2.96,Out of Stock
228,SKU-M53526,Max Backpack,Grocery,Standard,PrimeLine,857.42,375.56,2018-11-28 00:00:12,False,Green,XS,16.16,44.1x37.9x21.3 cm,3.36,In Stock
229,SKU-K82456,Max Mixer,Toys,Kids,GeoBasics,636.91,322.45,2019-10-07,False,Red,XS,23.6,15.6x7.5x24.0 cm,4.99,Out of Stock
230,SKU-D65002,Max Backpack,Grocery,Kids,UrbanEdge,3058.36,2469.61,2021-03-04,False,Green,XXL,13.51,78.9x28.7x25.1 cm,2.06,Low Stock
231,SKU-F22344,Ultra Headphones,Electronics,Office,Luxora,1029.85,566.82,2019-04-14 10:50:33,True,Black,L,15.57,75.4x24.9x32.0 cm,2.34,In Stock
232,SKU-G46262,Smart bottle,Fashion,Outdoor,UrbanEdge,1970.61,928.59,10/02/2018,False,Grey,,23.29,42.2x30.2x27.0 cm,2.71,Low Stock
233,SKU-Z40121,Pro Mixer,Electronics,Kids,UrbanEdge,1577.02,902.68,2024-03-25 00:46:03,False,White,XXL,17.74,68.8x26.4x31.7 cm,4.44,In Stock
234,SKU-T63836,Pro Backpack,Toys,Standard,PrimeLine,N/A,660.87,18/08/2022,True,Pink,,7.71,65.8x51.8x17.4 cm,2.57,Out of Stock
235,SKU-M78296,Lite Shoes,Toys,Standard,ActiveX,1669.94,1163.67,2025-05-28 00:18:13,False,Black,,14.97,74.7x68.5x37.8 cm,4.95,Out of Stock
236,SKU-U45100,Eco Headphones,Fashion,Budget,ActiveX,1844.55,941.16,"Jan 04, 2020",False,Blue,M,15.37,44.1x76.5x7.4 cm,2.15,Out of Stock
237,SKU-J71787,Lite Watch,Toys,Outdoor,Luxora,770.82,310.39,"Mar 27, 2019",False,Green,L,4.53,67.0x9.9x9.5 cm,4.06,In Stock
238,SKU-P69958,Lite Bottle,Sports,Outdoor,PrimeLine,1507.9,1110.31,04/11/2020,False,Black,XL,18.58,58.7x9.4x14.5 cm,2.8,Low Stock
239,SKU-L35204,Smart Mixer,Sports,Budget,GeoBasics,423.79,265.34,"Sep 18, 2021",True,Green,,23.46,25.0x20.3x8.9 cm,4.79,Low Stock
240,SKU-E38785,Pro Watch,Fashion,Premium,CartPro,1372.12,679.39,11/11/2023,False,Red,,19.68,10.9x41.4x36.6 cm,2.73,In Stock
241,SKU-Q89305,Smart Watch,Fashion,Kids,ActiveX,2249.89,1326.34,"Dec 27, 2020",True,Green,,16.08,58.9x35.0x23.6 cm,4.81,Out of Stock
242,SKU-A92331,Lite Shoes,Sports,Premium,CartPro,2027.03,1226.57,04/05/2023,False,,XS,17.16,45.6x65.6x6.5 cm,2.65,In Stock
243,SKU-E42055,Eco Headphones,Beauty,Outdoor,Luxora,1730.61,1398.11,2020-11-15,False,Pink,M,22.07,9.6x57.8x29.8 cm,3.37,Out of Stock
244,SKU-H57676,Max Mixer,Home & Kitchen,Kids,HomeSense,2306.08,940.57,2018-07-27 14:55:01,False,Black,XS,8.74,36.5x24.1x30.9 cm,2.52,In Stock
245,SKU-S28601,Smart Phone,Sports,Standard,PrimeLine,950.99,778.33,"Feb 28, 2019",False,Black,M,0.51,65.7x27.6x35.8 cm,2.39,Out of Stock
246,SKU-P30546,Max Shoes,Home & Kitchen,Standard,PrimeLine,1190.4,495.52,"May 30, 2024",False,Blue,XL,16.02,50.8x27.3x5.9 cm,3.03,In Stock
247,SKU-V49159,Lite Phone,Sports,Budget,GeoBasics,757.7,639.62,2022-07-10T07:59:54,False,Pink,S,17.64,55.1x42.1x13.4 cm,2.49,Out of Stock
248,SKU-B84818,Eco Mixer,Fashion,Standard,UrbanEdge,5053.42,3172.16,"Sep 21, 2020",False,Blue,XXL,9.58,46.1x65.1x9.9 cm,3.28,Low Stock
249,SKU-Z88462,Max Mixer,Home & Kitchen,Kids,PrimeLine,2213.01,1326.27,2025-01-29 20:16:13,False,Green,,23.87,19.9x19.0x15.0 cm,3.13,Low Stock
250,SKU-Q49539,Ultra Backpack,Home & Kitchen,Budget,Luxora,797.6,580.81,"Aug 23, 2022",True,Pink,M,17.62,14.0x76.4x31.4 cm,3.43,Out of Stock
251,SKU-Y69165,Ultra Watch,Grocery,Office,Luxora,1983.54,818.09,2020-11-07T08:25:14,False,White,M,22.54,57.1x38.6x2.9 cm,4.25,Out of Stock
252,SKU-G75647,Smart Backpack,Sports,Office,HomeSense,999.33,774.44,2024-05-24,False,,XXL,0.9,61.3x53.8x10.2 cm,4.24,Low Stock
253,SKU-Q82567,Smart Phone,Toys,Outdoor,Luxora,1338.09,1079.39,2020-09-08T13:17:18,False,Blue,S,10.51,73.6x64.7x34.8 cm,4.86,Out of Stock
254,SKU-B55691,Pro Mixer,Grocery,Outdoor,Luxora,1106.27,474.59,29/04/2023,False,,,4.27,14.5x62.5x19.2 cm,2.27,Low Stock
255,SKU-O20000,Eco shoes,Beauty,Outdoor,UrbanEdge,825.39,504.29,18/03/2024,False,Black,,23.13,31.3x58.1x29.1 cm,2.88,In Stock
256,SKU-E71283,Lite Bottle,Sports,Premium,ActiveX,1957.72,1098.48,04/07/2021,False,Pink,S,13.62,35.7x20.8x17.2 cm,2.99,Low Stock
257,SKU-M80991,Pro Mixer,Toys,Premium,Luxora,895.16,655.51,2021-11-20 07:58:26,False,Green,S,13.04,33.0x23.8x33.8 cm,3.45,Low Stock
258,SKU-O10257,Eco Headphones,Toys,Kids,ActiveX,936.2,694.81,2019-11-10 12:55:02,False,Blue,M,10.86,17.7x15.7x16.4 cm,3.48,Out of Stock
259,SKU-N94219,Pro Shoes,Electronics,Office,CartPro,1005.05,670.54,2024-08-04T18:58:15,False,Black,XS,5.72,32.3x17.1x14.8 cm,4.47,In Stock
260,SKU-A68095,Ultra Shoes,Toys,Office,CartPro,1253.78,961.87,"Jul 08, 2020",False,White,L,2.32,36.2x43.0x8.1 cm,3.68,Out of Stock
261,SKU-V53218,Ultra Headphones,Beauty,Standard,ActiveX,2501.79,1751.53,"Sep 29, 2025",False,Green,XS,1.22,16.7x55.8x16.9 cm,4.2,In Stock
262,SKU-G91447,ULTRA HEADPHONES,Toys,Outdoor,Luxora,1445.54,901.8,2022-01-31 02:22:24,False,Black,XS,21.12,15.8x50.7x6.3 cm,3.71,Low Stock
263,SKU-X99045,Eco Bottle,Grocery,Kids,PrimeLine,941.38,615.94,"Jul 19, 2020",False,White,XS,2.76,48.7x10.2x15.3 cm,2.74,Low Stock
264,SKU-C83579,Pro Backpack,Home & Kitchen,Premium,UrbanEdge,2296.98,1237.16,20/06/2022,False,White,XL,21.38,51.4x44.3x14.4 cm,4.98,Low Stock
265,SKU-Y85933,Lite Mixer,Home & Kitchen,Budget,GeoBasics,1290.26,776.45,"Mar 29, 2025",False,White,XS,19.26,31.5x42.0x24.5 cm,4.32,Out of Stock
266,SKU-I54675,Pro Shoes,Home & Kitchen,Outdoor,HomeSense,2000.65,1642.63,2022-07-04 21:32:25,False,White,S,24.1,55.8x37.4x25.1 cm,3.28,In Stock
267,SKU-Z21988,Eco Bottle,Grocery,Outdoor,PrimeLine,1553.49,1144.82,15/02/2024,True,Pink,,20.74,27.7x22.9x16.1 cm,3.66,Out of Stock
268,SKU-X77799,lite watch,Sports,Premium,HomeSense,1373.82,687.36,2018-11-27,False,Red,S,0.52,31.1x62.1x12.5 cm,3.31,In Stock
269,SKU-R22360,Eco Headphones,Home & Kitchen,Standard,PrimeLine,1460.8,644.61,2019-04-08T20:17:57,False,Grey,XL,9.94,24.0x7.7x5.2 cm,2.07,Out of Stock
270,SKU-V89930,Pro Shoes,Grocery,Standard,CartPro,1576.93,679.72,10/11/2019,True,Pink,XL,23.68,23.6x18.4x19.4 cm,2.29,In Stock
271,SKU-U44890,Max Shoes,Grocery,Office,ActiveX,1870.09,1464.93,23/03/2023,False,Grey,L,15.88,56.8x22.4x14.3 cm,2.18,Out of Stock
272,SKU-L20582,Ultra Watch,Electronics,Standard,GeoBasics,1177.29,913.65,2025-05-28,False,Red,XXL,20.94,59.9x67.1x39.9 cm,3.03,Low Stock
273,SKU-D38739,Max Headphones,Fashion,Office,ActiveX,1402.88,762.85,2020-02-05 17:38:13,False,Pink,XL,3.06,22.0x46.3x3.4 cm,4.64,Low Stock
274,SKU-G79570,Smart Bottle,Electronics,Standard,Luxora,1180.56,478.5,20/06/2019,False,Green,L,7.83,15.3x31.0x6.1 cm,3.73,Low Stock
275,SKU-L59477,Eco Watch,Toys,Standard,UrbanEdge,1493.79,884.17,2020-07-22 02:33:57,False,Pink,S,14.48,24.6x16.3x26.6 cm,2.99,In Stock
276,SKU-Q47238,Lite Mixer,Grocery,Standard,UrbanEdge,1500.25,826.27,12/06/2025,False,Red,XL,12.58,13.8x37.6x12.9 cm,3.83,Out of Stock
277,SKU-O15795,Eco Bottle,Home & Kitchen,Standard,GeoBasics,1354.42,619.59,"Dec 08, 2022",False,Pink,S,15.15,25.4x73.4x2.3 cm,2.68,In Stock
278,SKU-W62895,Lite Bottle,Grocery,Standard,GeoBasics,1521.98,744.37,2024-05-31 09:01:21,False,Red,M,23.18,50.5x76.3x3.0 cm,N/A,Low Stock
279,SKU-S85321,Max Headphones,Fashion,Office,HomeSense,1964.41,1317.26,11/12/2024,False,Grey,XL,21.67,22.1x73.4x5.9 cm,4.0,In Stock
280,SKU-D92630,Max Backpack,Beauty,Kids,Luxora,1607.63,1162.91,2023-11-14,False,Grey,XL,3.81,9.7x68.3x3.3 cm,2.62,Out of Stock
281,SKU-F39369,Smart Bottle,Beauty,Budget,HomeSense,868.68,570.81,2020-09-02T13:54:50,False,Blue,M,14.0,75.6x37.6x32.9 cm,4.07,Out of Stock
282,SKU-L84014,Pro Watch,Beauty,Budget,Luxora,1174.89,558.28,"Dec 10, 2020",False,Black,XS,1.57,34.7x44.9x18.4 cm,4.51,Low Stock
283,SKU-B88598,Ultra Bottle,Toys,Standard,ActiveX,792.8,428.49,2019-08-12,False,Red,L,10.2,72.6x41.5x24.6 cm,2.38,Out of Stock
284,SKU-N72097,Ultra Phone,Home & Kitchen,Office,PrimeLine,1314.97,943.02,19/03/2021,False,Grey,M,7.62,12.3x47.0x10.0 cm,2.5,Low Stock
285,SKU-A25189,Ultra Bottle,Toys,Office,CartPro,2157.48,943.05,2020-11-15 07:40:41,True,Grey,L,24.54,65.5x42.2x23.6 cm,3.07,Out of Stock
286,SKU-Y52841,Lite Headphones,Sports,Office,Luxora,4241.97,3001.29,19/11/2023,False,,M,17.14,54.8x70.2x21.3 cm,2.22,In Stock
287,SKU-L41901,Smart Shoes,Home & Kitchen,Office,HomeSense,2058.59,1615.22,2023-06-19T03:07:22,False,,L,21.0,40.3x79.1x3.3 cm,3.66,Out of Stock
288,SKU-L73513,Pro Mixer,Fashion,Premium,PrimeLine,525.88,397.83,"Apr 14, 2023",False,,XS,7.85,30.8x48.0x27.7 cm,4.18,Out of Stock
289,SKU-M75595,Max Headphones,Sports,Office,ActiveX,844.16,556.32,05/04/2019,False,Green,S,16.72,47.7x5.2x4.0 cm,2.85,In Stock
290,SKU-A81374,Eco watch,Beauty,Standard,CartPro,1730.88,1389.05,2022-12-17,False,Black,S,7.67,18.5x26.6x39.2 cm,4.25,Low Stock
291,SKU-Y13384,Pro Bottle,Toys,Premium,ActiveX,1226.81,522.69,2021-02-28 12:46:30,False,Blue,L,22.25,75.3x78.0x29.0 cm,3.11,Low Stock
292,SKU-I45179,Ultra Bottle,Beauty,Standard,CartPro,793.2,506.84,17/10/2019,False,Pink,XS,21.53,37.9x6.7x3.5 cm,3.51,In Stock
293,SKU-O87218,Pro Watch,Home & Kitchen,Premium,GeoBasics,1273.31,951.87,"Mar 11, 2022",False,Black,XS,7.16,57.4x57.1x32.4 cm,3.16,Out of Stock
294,SKU-S97815,Pro Headphones,Electronics,Outdoor,HomeSense,776.2,470.58,2025-03-21T23:37:03,True,Grey,XL,18.86,18.4x10.9x10.9 cm,4.59,Low Stock
295,SKU-P69220,MAX PHONE,Grocery,Kids,GeoBasics,1283.92,1084.11,20/10/2023,False,Grey,M,0.24,46.9x5.8x21.4 cm,4.56,Out of Stock
296,SKU-X20615,Ultra Backpack,Home & Kitchen,Kids,HomeSense,1603.55,654.59,2019-06-11T07:00:33,False,Red,XL,11.79,79.7x77.7x8.1 cm,4.76,Low Stock
297,SKU-C79447,Lite Phone,Beauty,Budget,HomeSense,414.8,227.86,"Jan 25, 2019",False,Green,,24.89,29.3x21.6x6.3 cm,2.6,Out of Stock
298,SKU-M56286,Pro Bottle,Sports,Office,UrbanEdge,1071.89,859.35,2021-07-20T15:17:03,False,Black,L,23.19,40.6x20.8x17.7 cm,3.5,Out of Stock
299,SKU-C47633,Max Watch,Fashion,Kids,ActiveX,2426.51,1156.1,2021-06-11T23:05:12,True,Red,S,24.82,51.3x9.4x16.9 cm,4.19,In Stock
300,SKU-D69233,Max Watch,Home & Kitchen,Standard,HomeSense,3002.14,1820.91,2018-11-06T20:45:32,False,White,S,1.12,53.7x42.1x37.1 cm,3.53,In Stock
301,SKU-I11911,Max Shoes,Beauty,Kids,PrimeLine,1924.84,1411.24,2018-03-17 02:08:25,True,Blue,XS,24.31,52.9x43.6x26.7 cm,4.23,In Stock
302,SKU-I22774,Pro Phone,Grocery,Office,CartPro,1663.22,1038.93,2025-07-23T20:45:44,True,Blue,S,19.97,76.8x64.3x24.6 cm,3.53,Low Stock
303,SKU-N81011,Smart Watch,Home & Kitchen,Kids,HomeSense,1867.01,1067.62,2018-03-15,False,Blue,L,3.57,50.5x45.3x28.3 cm,4.3,In Stock
304,SKU-Q77884,Ultra Headphones,Toys,Kids,ActiveX,1984.17,811.74,23/07/2021,False,White,L,6.88,77.7x18.9x25.7 cm,3.0,In Stock
305,SKU-P31036,Ultra Bottle,Grocery,Budget,CartPro,2709.04,2049.21,"Jul 27, 2019",False,Pink,S,4.0,76.7x17.4x3.5 cm,3.42,In Stock
306,SKU-T83401,Lite Watch,Toys,Kids,HomeSense,201.0,144.8,2023-01-30,False,White,L,21.36,57.9x26.3x13.8 cm,3.24,Out of Stock
307,SKU-G36640,Lite Backpack,Grocery,Outdoor,ActiveX,3088.23,2500.48,2023-08-14 06:58:21,False,Black,XL,19.86,70.1x46.6x9.0 cm,2.41,Low Stock
9699,SKU-T36853,Max Backpack,Electronics,Premium,ActiveX,3091.88,2320.26,2021-07-05,True,Blue,,9.84,45.7x33.4x18.4 cm,4.9,Low Stock
309,SKU-M58401,Eco Bottle,Toys,Kids,UrbanEdge,1308.78,1025.18,2022-01-12T20:38:15,False,Pink,XS,12.11,70.1x49.2x1.1 cm,2.69,Out of Stock
